attempt,clean_output_text,elapsed_ms,max_tokens,model,prompt_id,raw_output_text,reference,seed,sentence_id,source,temperature,timeout_s,top_p
0,They may say that having excellent knowledge of a field of study is the way to success in school or work.,3070,128,gpt-4o-mini,baseline,They may say that having excellent knowledge of a field of study is the way to success in school or work.,They may say that having excellent knowledge of a field of study is the way to succeed in school or work .,1234,B.train.gold.bea19_008334,They may say that having excellent knowledge or a field of study is the way to success in school or work .,0.0,60,1.0
0,They may say that having excellent knowledge of a field of study is the way to success in school or work.,939,128,gpt-4o-mini,fewshot,They may say that having excellent knowledge of a field of study is the way to success in school or work.,They may say that having excellent knowledge of a field of study is the way to succeed in school or work .,1234,B.train.gold.bea19_008334,They may say that having excellent knowledge or a field of study is the way to success in school or work .,0.0,60,1.0
0,They may say that having excellent knowledge of a field of study is the way to success in school or work.,819,128,gpt-4o-mini,instruction,They may say that having excellent knowledge of a field of study is the way to success in school or work.,They may say that having excellent knowledge of a field of study is the way to succeed in school or work .,1234,B.train.gold.bea19_008334,They may say that having excellent knowledge or a field of study is the way to success in school or work .,0.0,60,1.0
0,They may say that having excellent knowledge of a field of study is the way to success in school or work.,900,128,gpt-4o-mini,role,They may say that having excellent knowledge of a field of study is the way to success in school or work.,They may say that having excellent knowledge of a field of study is the way to succeed in school or work .,1234,B.train.gold.bea19_008334,They may say that having excellent knowledge or a field of study is the way to success in school or work .,0.0,60,1.0
0,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out of his head.",1038,128,gpt-4o-mini,baseline,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out of his head.","Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out of his head .",1234,ABC.train.gold.bea19_016231,"Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out from the head .",0.0,60,1.0
0,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out from his head.",1239,128,gpt-4o-mini,fewshot,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out from his head.","Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out of his head .",1234,ABC.train.gold.bea19_016231,"Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out from the head .",0.0,60,1.0
0,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out from the head.",1163,128,gpt-4o-mini,instruction,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out from the head.","Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out of his head .",1234,ABC.train.gold.bea19_016231,"Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out from the head .",0.0,60,1.0
0,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out from the head.",1060,128,gpt-4o-mini,role,"Anyway, the man was wearing an orange costume; he was surprisingly tall and slim, and he was completely bald except for a long black ponytail coming out from the head.","Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out of his head .",1234,ABC.train.gold.bea19_016231,"Anyway , the man was wearing an orange costume , he was surprisingly tall and slim and he was completely bald except for a long black ponytail coming out from the head .",0.0,60,1.0
0,Peter looked at his watch and knew that he had to do something immediately.,782,128,gpt-4o-mini,baseline,Peter looked at his watch and knew that he had to do something immediately.,Peter looked at his watch and knew that he had to do something immediately .,1234,C.train.gold.bea19_009458,Peter looked at his watch and knew that he had to do something immediately .,0.0,60,1.0
0,Peter looked at his watch and knew that he had to do something immediately.,962,128,gpt-4o-mini,fewshot,Peter looked at his watch and knew that he had to do something immediately.,Peter looked at his watch and knew that he had to do something immediately .,1234,C.train.gold.bea19_009458,Peter looked at his watch and knew that he had to do something immediately .,0.0,60,1.0
0,Peter looked at his watch and knew that he had to do something immediately.,690,128,gpt-4o-mini,instruction,Peter looked at his watch and knew that he had to do something immediately.,Peter looked at his watch and knew that he had to do something immediately .,1234,C.train.gold.bea19_009458,Peter looked at his watch and knew that he had to do something immediately .,0.0,60,1.0
0,Peter looked at his watch and knew that he had to do something immediately.,766,128,gpt-4o-mini,role,Peter looked at his watch and knew that he had to do something immediately.,Peter looked at his watch and knew that he had to do something immediately .,1234,C.train.gold.bea19_009458,Peter looked at his watch and knew that he had to do something immediately .,0.0,60,1.0
0,Have you ever thought about why we need sports?,539,128,gpt-4o-mini,baseline,Have you ever thought about why we need sports?,Have you ever wondered why we need sports ?,1234,ABC.train.gold.bea19_014836,Have you ever thought why we need sports ?,0.0,60,1.0
0,Have you ever thought about why we need sports?,599,128,gpt-4o-mini,fewshot,Have you ever thought about why we need sports?,Have you ever wondered why we need sports ?,1234,ABC.train.gold.bea19_014836,Have you ever thought why we need sports ?,0.0,60,1.0
0,Have you ever thought why we need sports?,552,128,gpt-4o-mini,instruction,Have you ever thought why we need sports?,Have you ever wondered why we need sports ?,1234,ABC.train.gold.bea19_014836,Have you ever thought why we need sports ?,0.0,60,1.0
0,Have you ever thought about why we need sports?,912,128,gpt-4o-mini,role,Have you ever thought about why we need sports?,Have you ever wondered why we need sports ?,1234,ABC.train.gold.bea19_014836,Have you ever thought why we need sports ?,0.0,60,1.0
0,But the whole experience brought a positive surprise: working at the same school as Nora is actually pretty nice.,971,128,gpt-4o-mini,baseline,But the whole experience brought a positive surprise: working at the same school as Nora is actually pretty nice.,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,1234,ABC.train.gold.bea19_029328,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,0.0,60,1.0
0,But the whole experience brought a positive surprise: working at the same school as Nora is actually pretty nice.,826,128,gpt-4o-mini,fewshot,But the whole experience brought a positive surprise: working at the same school as Nora is actually pretty nice.,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,1234,ABC.train.gold.bea19_029328,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,0.0,60,1.0
0,But the whole experience brought a positive surprise: working at the same school as Nora does is actually pretty nice.,755,128,gpt-4o-mini,instruction,But the whole experience brought a positive surprise: working at the same school as Nora does is actually pretty nice.,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,1234,ABC.train.gold.bea19_029328,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,0.0,60,1.0
0,But the whole experience brought a positive surprise: working at the same school as Nora is actually pretty nice.,760,128,gpt-4o-mini,role,But the whole experience brought a positive surprise: working at the same school as Nora is actually pretty nice.,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,1234,ABC.train.gold.bea19_029328,But the whole experience brought a positive surprise : working at the same school as Nora does is actually pretty nice .,0.0,60,1.0
0,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,895,128,gpt-4o-mini,baseline,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,It was while I was coming in and out from the kitchen that I found my niece standing at the side of the table eating ham .,1234,B.train.gold.bea19_005169,It was while I was coming in and out from the kitchen I found my niece standing on a side of the table eating ham .,0.0,60,1.0
0,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,2018,128,gpt-4o-mini,fewshot,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,It was while I was coming in and out from the kitchen that I found my niece standing at the side of the table eating ham .,1234,B.train.gold.bea19_005169,It was while I was coming in and out from the kitchen I found my niece standing on a side of the table eating ham .,0.0,60,1.0
0,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,1142,128,gpt-4o-mini,instruction,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,It was while I was coming in and out from the kitchen that I found my niece standing at the side of the table eating ham .,1234,B.train.gold.bea19_005169,It was while I was coming in and out from the kitchen I found my niece standing on a side of the table eating ham .,0.0,60,1.0
0,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,1125,128,gpt-4o-mini,role,It was while I was coming in and out of the kitchen that I found my niece standing on one side of the table eating ham.,It was while I was coming in and out from the kitchen that I found my niece standing at the side of the table eating ham .,1234,B.train.gold.bea19_005169,It was while I was coming in and out from the kitchen I found my niece standing on a side of the table eating ham .,0.0,60,1.0
0,"First, I showed you what sexual harassment is.",680,128,gpt-4o-mini,baseline,"First, I showed you what sexual harassment is.","First , I showed you what sexual harassment is .",1234,B.train.gold.bea19_001817,"First , I showed you what is sexual harassment .",0.0,60,1.0
0,"First, I showed you what sexual harassment is.",688,128,gpt-4o-mini,fewshot,"First, I showed you what sexual harassment is.","First , I showed you what sexual harassment is .",1234,B.train.gold.bea19_001817,"First , I showed you what is sexual harassment .",0.0,60,1.0
0,"First, I showed you what sexual harassment is.",598,128,gpt-4o-mini,instruction,"First, I showed you what sexual harassment is.","First , I showed you what sexual harassment is .",1234,B.train.gold.bea19_001817,"First , I showed you what is sexual harassment .",0.0,60,1.0
0,"First, I showed you what sexual harassment is.",753,128,gpt-4o-mini,role,"First, I showed you what sexual harassment is.","First , I showed you what sexual harassment is .",1234,B.train.gold.bea19_001817,"First , I showed you what is sexual harassment .",0.0,60,1.0
0,"If I were you, I would pick up the one on the avenue because of the facilities.",1030,128,gpt-4o-mini,baseline,"If I were you, I would pick up the one on the avenue because of the facilities.","If I were you , I would join the one in the avenue , because of the facilities",1234,B.train.gold.bea19_010295,"If I were you I would pick up the one in the avenue , because of the facilities",0.0,60,1.0
0,"If I were you, I would pick up the one in the avenue because of the facilities.",746,128,gpt-4o-mini,fewshot,"If I were you, I would pick up the one in the avenue because of the facilities.","If I were you , I would join the one in the avenue , because of the facilities",1234,B.train.gold.bea19_010295,"If I were you I would pick up the one in the avenue , because of the facilities",0.0,60,1.0
0,"If I were you, I would pick up the one in the avenue because of the facilities.",851,128,gpt-4o-mini,instruction,"If I were you, I would pick up the one in the avenue because of the facilities.","If I were you , I would join the one in the avenue , because of the facilities",1234,B.train.gold.bea19_010295,"If I were you I would pick up the one in the avenue , because of the facilities",0.0,60,1.0
0,"If I were you, I would pick up the one in the avenue because of the facilities.",805,128,gpt-4o-mini,role,"If I were you, I would pick up the one in the avenue because of the facilities.","If I were you , I would join the one in the avenue , because of the facilities",1234,B.train.gold.bea19_010295,"If I were you I would pick up the one in the avenue , because of the facilities",0.0,60,1.0
0,"In conclusion, I feel that not only the grounds for the low level of fitness of today's youth, but also the clue to getting youngsters fitter, lie in modernity.",1775,128,gpt-4o-mini,baseline,"In conclusion, I feel that not only the grounds for the low level of fitness of today's youth, but also the clue to getting youngsters fitter, lie in modernity.","In conclusion , I feel that not only the reason for the low level of fitness of today 's youth , but also the clue to getting youngsters fitter , lies in modernity .",1234,C.train.gold.bea19_006611,"In conclusion , I feel that not only the ground for the low level of fitness of today 's youth , but also the clue to get youngsters fitter , lies in the modernity .",0.0,60,1.0
0,"In conclusion, I feel that not only the ground for the low level of fitness of today's youth, but also the clue to get youngsters fitter, lies in modernity.",939,128,gpt-4o-mini,fewshot,"In conclusion, I feel that not only the ground for the low level of fitness of today's youth, but also the clue to get youngsters fitter, lies in modernity.","In conclusion , I feel that not only the reason for the low level of fitness of today 's youth , but also the clue to getting youngsters fitter , lies in modernity .",1234,C.train.gold.bea19_006611,"In conclusion , I feel that not only the ground for the low level of fitness of today 's youth , but also the clue to get youngsters fitter , lies in the modernity .",0.0,60,1.0
0,"In conclusion, I feel that not only the ground for the low level of fitness of today's youth, but also the clue to get youngsters fitter, lies in modernity.",1036,128,gpt-4o-mini,instruction,"In conclusion, I feel that not only the ground for the low level of fitness of today's youth, but also the clue to get youngsters fitter, lies in modernity.","In conclusion , I feel that not only the reason for the low level of fitness of today 's youth , but also the clue to getting youngsters fitter , lies in modernity .",1234,C.train.gold.bea19_006611,"In conclusion , I feel that not only the ground for the low level of fitness of today 's youth , but also the clue to get youngsters fitter , lies in the modernity .",0.0,60,1.0
0,"In conclusion, I feel that not only the ground for the low level of fitness of today's youth, but also the clue to get youngsters fitter, lies in modernity.",1265,128,gpt-4o-mini,role,"In conclusion, I feel that not only the ground for the low level of fitness of today's youth, but also the clue to get youngsters fitter, lies in modernity.","In conclusion , I feel that not only the reason for the low level of fitness of today 's youth , but also the clue to getting youngsters fitter , lies in modernity .",1234,C.train.gold.bea19_006611,"In conclusion , I feel that not only the ground for the low level of fitness of today 's youth , but also the clue to get youngsters fitter , lies in the modernity .",0.0,60,1.0
0,People who attended the event had a wonderful time.,575,128,gpt-4o-mini,baseline,People who attended the event had a wonderful time.,People who attended the event had a wonderful time .,1234,B.train.gold.bea19_012050,People who attended the event had a wonderful time .,0.0,60,1.0
0,People who attended the event had a wonderful time.,636,128,gpt-4o-mini,fewshot,People who attended the event had a wonderful time.,People who attended the event had a wonderful time .,1234,B.train.gold.bea19_012050,People who attended the event had a wonderful time .,0.0,60,1.0
0,People who attended the event had a wonderful time.,741,128,gpt-4o-mini,instruction,People who attended the event had a wonderful time.,People who attended the event had a wonderful time .,1234,B.train.gold.bea19_012050,People who attended the event had a wonderful time .,0.0,60,1.0
0,People who attended the event had a wonderful time.,927,128,gpt-4o-mini,role,People who attended the event had a wonderful time.,People who attended the event had a wonderful time .,1234,B.train.gold.bea19_012050,People who attended the event had a wonderful time .,0.0,60,1.0
0,"Our address is 12th St, Arizona, United States.",1082,128,gpt-4o-mini,baseline,"Our address is 12th St, Arizona, United States.","Our address is 12st , Arizona , United States of America .",1234,ABC.train.gold.bea19_004331,"our address is 12st , Arizona , united state .",0.0,60,1.0
0,"Our address is 12th St, Arizona, United States.",986,128,gpt-4o-mini,fewshot,"Our address is 12th St, Arizona, United States.","Our address is 12st , Arizona , United States of America .",1234,ABC.train.gold.bea19_004331,"our address is 12st , Arizona , united state .",0.0,60,1.0
0,"Our address is 12st, Arizona, United States.",1037,128,gpt-4o-mini,instruction,"Our address is 12st, Arizona, United States.","Our address is 12st , Arizona , United States of America .",1234,ABC.train.gold.bea19_004331,"our address is 12st , Arizona , united state .",0.0,60,1.0
0,"Our address is 12th St, Arizona, United States.",1224,128,gpt-4o-mini,role,"Our address is 12th St, Arizona, United States.","Our address is 12st , Arizona , United States of America .",1234,ABC.train.gold.bea19_004331,"our address is 12st , Arizona , united state .",0.0,60,1.0
0,To: Miss Analia,828,128,gpt-4o-mini,baseline,To: Miss Analia,to : Miss Analia,1234,ABC.train.gold.bea19_020964,to : miss analia,0.0,60,1.0
0,To: Miss Analia,675,128,gpt-4o-mini,fewshot,To: Miss Analia,to : Miss Analia,1234,ABC.train.gold.bea19_020964,to : miss analia,0.0,60,1.0
0,To: Miss Analia,704,128,gpt-4o-mini,instruction,To: Miss Analia,to : Miss Analia,1234,ABC.train.gold.bea19_020964,to : miss analia,0.0,60,1.0
0,to: Miss Analía,739,128,gpt-4o-mini,role,to: Miss Analía,to : Miss Analia,1234,ABC.train.gold.bea19_020964,to : miss analia,0.0,60,1.0
0,"On the one hand, I think that the most significant problems are societal because they cause other issues, including environmental ones.",1098,128,gpt-4o-mini,baseline,"On the one hand, I think that the most significant problems are societal because they cause other issues, including environmental ones.","On the one hand , I think that the most significant is societal problems because they cause other problems , including environmental ones .",1234,ABC.train.gold.bea19_017922,"On the one hand , I think that the most significant is societal problems because they cause other problems including environmental one .",0.0,60,1.0
0,"On the one hand, I think that the most significant problems are societal problems because they cause other problems including environmental ones.",843,128,gpt-4o-mini,fewshot,"On the one hand, I think that the most significant problems are societal problems because they cause other problems including environmental ones.","On the one hand , I think that the most significant is societal problems because they cause other problems , including environmental ones .",1234,ABC.train.gold.bea19_017922,"On the one hand , I think that the most significant is societal problems because they cause other problems including environmental one .",0.0,60,1.0
0,"On the one hand, I think that the most significant is societal problems because they cause other problems, including environmental ones.",1202,128,gpt-4o-mini,instruction,"On the one hand, I think that the most significant is societal problems because they cause other problems, including environmental ones.","On the one hand , I think that the most significant is societal problems because they cause other problems , including environmental ones .",1234,ABC.train.gold.bea19_017922,"On the one hand , I think that the most significant is societal problems because they cause other problems including environmental one .",0.0,60,1.0
0,"On the one hand, I think that the most significant are societal problems because they cause other problems including environmental ones.",1328,128,gpt-4o-mini,role,"On the one hand, I think that the most significant are societal problems because they cause other problems including environmental ones.","On the one hand , I think that the most significant is societal problems because they cause other problems , including environmental ones .",1234,ABC.train.gold.bea19_017922,"On the one hand , I think that the most significant is societal problems because they cause other problems including environmental one .",0.0,60,1.0
0,I have read the advertisement and I promise you that I am the perfect candidate for this post.,809,128,gpt-4o-mini,baseline,I have read the advertisement and I promise you that I am the perfect candidate for this post.,I have read the advertisement and I promise you that I am perfect for this post .,1234,A.train.gold.bea19_007356,I have read the advertisement and I promise you that I am the perfect for this post .,0.0,60,1.0
0,I have read the advertisement and I promise you that I am the perfect candidate for this post.,979,128,gpt-4o-mini,fewshot,I have read the advertisement and I promise you that I am the perfect candidate for this post.,I have read the advertisement and I promise you that I am perfect for this post .,1234,A.train.gold.bea19_007356,I have read the advertisement and I promise you that I am the perfect for this post .,0.0,60,1.0
0,I have read the advertisement and I promise you that I am the perfect candidate for this post.,1047,128,gpt-4o-mini,instruction,I have read the advertisement and I promise you that I am the perfect candidate for this post.,I have read the advertisement and I promise you that I am perfect for this post .,1234,A.train.gold.bea19_007356,I have read the advertisement and I promise you that I am the perfect for this post .,0.0,60,1.0
0,I have read the advertisement and I promise you that I am the perfect candidate for this post.,1566,128,gpt-4o-mini,role,I have read the advertisement and I promise you that I am the perfect candidate for this post.,I have read the advertisement and I promise you that I am perfect for this post .,1234,A.train.gold.bea19_007356,I have read the advertisement and I promise you that I am the perfect for this post .,0.0,60,1.0
0,"However, walking distances in the hotel are too far for families with young children.",978,128,gpt-4o-mini,baseline,"However, walking distances in the hotel are too far for families with young children.","However , walking distances in the hotel are way too far for families with young children .",1234,ABC.train.gold.bea19_032784,"However , walking distances in the hotel are way too far for families with young children .",0.0,60,1.0
0,"However, walking distances in the hotel are way too far for families with young children.",880,128,gpt-4o-mini,fewshot,"However, walking distances in the hotel are way too far for families with young children.","However , walking distances in the hotel are way too far for families with young children .",1234,ABC.train.gold.bea19_032784,"However , walking distances in the hotel are way too far for families with young children .",0.0,60,1.0
0,"However, walking distances in the hotel are way too far for families with young children.",1405,128,gpt-4o-mini,instruction,"However, walking distances in the hotel are way too far for families with young children.","However , walking distances in the hotel are way too far for families with young children .",1234,ABC.train.gold.bea19_032784,"However , walking distances in the hotel are way too far for families with young children .",0.0,60,1.0
0,"However, walking distances in the hotel are too far for families with young children.",1016,128,gpt-4o-mini,role,"However, walking distances in the hotel are too far for families with young children.","However , walking distances in the hotel are way too far for families with young children .",1234,ABC.train.gold.bea19_032784,"However , walking distances in the hotel are way too far for families with young children .",0.0,60,1.0
0,People used to use public transport a lot.,1175,128,gpt-4o-mini,baseline,People used to use public transport a lot.,People used to use public transport a lot .,1234,A.train.gold.bea19_001721,People used to use public transport a lot .,0.0,60,1.0
0,People used to use public transport a lot.,742,128,gpt-4o-mini,fewshot,People used to use public transport a lot.,People used to use public transport a lot .,1234,A.train.gold.bea19_001721,People used to use public transport a lot .,0.0,60,1.0
0,People used to use public transport a lot.,837,128,gpt-4o-mini,instruction,People used to use public transport a lot.,People used to use public transport a lot .,1234,A.train.gold.bea19_001721,People used to use public transport a lot .,0.0,60,1.0
0,People used to use public transport a lot.,452,128,gpt-4o-mini,role,People used to use public transport a lot.,People used to use public transport a lot .,1234,A.train.gold.bea19_001721,People used to use public transport a lot .,0.0,60,1.0
0,I'll try to explain.,469,128,gpt-4o-mini,baseline,I'll try to explain.,I 'll try to explain .,1234,ABC.train.gold.bea19_018632,I 'll try to explain .,0.0,60,1.0
0,I'll try to explain.,830,128,gpt-4o-mini,fewshot,I'll try to explain.,I 'll try to explain .,1234,ABC.train.gold.bea19_018632,I 'll try to explain .,0.0,60,1.0
0,I'll try to explain.,1325,128,gpt-4o-mini,instruction,I'll try to explain.,I 'll try to explain .,1234,ABC.train.gold.bea19_018632,I 'll try to explain .,0.0,60,1.0
0,I'll try to explain.,741,128,gpt-4o-mini,role,I'll try to explain.,I 'll try to explain .,1234,ABC.train.gold.bea19_018632,I 'll try to explain .,0.0,60,1.0
0,They are amazing!,683,128,gpt-4o-mini,baseline,They are amazing!,They are amazing !,1234,ABC.train.gold.bea19_017335,They are amazing !,0.0,60,1.0
0,They are amazing!,726,128,gpt-4o-mini,fewshot,They are amazing!,They are amazing !,1234,ABC.train.gold.bea19_017335,They are amazing !,0.0,60,1.0
0,They are amazing!,821,128,gpt-4o-mini,instruction,They are amazing!,They are amazing !,1234,ABC.train.gold.bea19_017335,They are amazing !,0.0,60,1.0
0,They are amazing!,542,128,gpt-4o-mini,role,They are amazing!,They are amazing !,1234,ABC.train.gold.bea19_017335,They are amazing !,0.0,60,1.0
0,He started to walk very quickly.,1212,128,gpt-4o-mini,baseline,He started to walk very quickly.,He started walking very quickly .,1234,A.dev.gold.bea19_000943,He started walking very quickly,0.0,60,1.0
0,He started to walk very quickly.,563,128,gpt-4o-mini,fewshot,He started to walk very quickly.,He started walking very quickly .,1234,A.dev.gold.bea19_000943,He started walking very quickly,0.0,60,1.0
0,He started walking very quickly.,548,128,gpt-4o-mini,instruction,He started walking very quickly.,He started walking very quickly .,1234,A.dev.gold.bea19_000943,He started walking very quickly,0.0,60,1.0
0,He started to walk very quickly.,657,128,gpt-4o-mini,role,He started to walk very quickly.,He started walking very quickly .,1234,A.dev.gold.bea19_000943,He started walking very quickly,0.0,60,1.0
0,"Peter gets a fast lunch in ten minutes, two other minutes for finding the bike and putting the dog in the basket; at the veterinary office, three people are waiting, so Peter is forced to wait.",1367,128,gpt-4o-mini,baseline,"Peter gets a fast lunch in ten minutes, two other minutes for finding the bike and putting the dog in the basket; at the veterinary office, three people are waiting, so Peter is forced to wait.","Peter had a quick lunch in ten minutes , spent another two minutes finding the bike and putting the dog in the basket ; at the vet 's surgery , three people were waiting , so Peter was forced to wait .",1234,A.train.gold.bea19_008269,"Peter gets a fast lunch in ten minutes , other two minutes for finding the bike and putting the dog on the basket ; at the office of the veterinary three people wait , so Peter is forced to wait .",0.0,60,1.0
0,"Peter gets a fast lunch in ten minutes, the other two minutes for finding the bike and putting the dog in the basket; at the office of the veterinary, three people wait, so Peter is forced to wait.",2317,128,gpt-4o-mini,fewshot,"Peter gets a fast lunch in ten minutes, the other two minutes for finding the bike and putting the dog in the basket; at the office of the veterinary, three people wait, so Peter is forced to wait.","Peter had a quick lunch in ten minutes , spent another two minutes finding the bike and putting the dog in the basket ; at the vet 's surgery , three people were waiting , so Peter was forced to wait .",1234,A.train.gold.bea19_008269,"Peter gets a fast lunch in ten minutes , other two minutes for finding the bike and putting the dog on the basket ; at the office of the veterinary three people wait , so Peter is forced to wait .",0.0,60,1.0
0,"Peter gets a fast lunch in ten minutes, other two minutes for finding the bike and putting the dog in the basket; at the office of the veterinary, three people wait, so Peter is forced to wait.",1366,128,gpt-4o-mini,instruction,"Peter gets a fast lunch in ten minutes, other two minutes for finding the bike and putting the dog in the basket; at the office of the veterinary, three people wait, so Peter is forced to wait.","Peter had a quick lunch in ten minutes , spent another two minutes finding the bike and putting the dog in the basket ; at the vet 's surgery , three people were waiting , so Peter was forced to wait .",1234,A.train.gold.bea19_008269,"Peter gets a fast lunch in ten minutes , other two minutes for finding the bike and putting the dog on the basket ; at the office of the veterinary three people wait , so Peter is forced to wait .",0.0,60,1.0
0,"Peter gets a fast lunch in ten minutes, other two minutes for finding the bike and putting the dog in the basket; at the office of the veterinary, three people wait, so Peter is forced to wait.",1220,128,gpt-4o-mini,role,"Peter gets a fast lunch in ten minutes, other two minutes for finding the bike and putting the dog in the basket; at the office of the veterinary, three people wait, so Peter is forced to wait.","Peter had a quick lunch in ten minutes , spent another two minutes finding the bike and putting the dog in the basket ; at the vet 's surgery , three people were waiting , so Peter was forced to wait .",1234,A.train.gold.bea19_008269,"Peter gets a fast lunch in ten minutes , other two minutes for finding the bike and putting the dog on the basket ; at the office of the veterinary three people wait , so Peter is forced to wait .",0.0,60,1.0
0,I was really surprised and happy; I would never have thought!,620,128,gpt-4o-mini,baseline,I was really surprised and happy; I would never have thought!,I was really surprised and happy . I would never have thought that could happen !,1234,A.train.gold.bea19_006680,"I was really surprised and happy , I would never have thought !",0.0,60,1.0
0,I was really surprised and happy; I would never have thought!,737,128,gpt-4o-mini,fewshot,I was really surprised and happy; I would never have thought!,I was really surprised and happy . I would never have thought that could happen !,1234,A.train.gold.bea19_006680,"I was really surprised and happy , I would never have thought !",0.0,60,1.0
0,I was really surprised and happy; I would never have thought!,804,128,gpt-4o-mini,instruction,I was really surprised and happy; I would never have thought!,I was really surprised and happy . I would never have thought that could happen !,1234,A.train.gold.bea19_006680,"I was really surprised and happy , I would never have thought !",0.0,60,1.0
0,I was really surprised and happy; I would never have thought!,875,128,gpt-4o-mini,role,I was really surprised and happy; I would never have thought!,I was really surprised and happy . I would never have thought that could happen !,1234,A.train.gold.bea19_006680,"I was really surprised and happy , I would never have thought !",0.0,60,1.0
0,I would also recommend stretching after every workout to avoid any kind of muscular pain.,972,128,gpt-4o-mini,baseline,I would also recommend stretching after every workout to avoid any kind of muscular pain.,I would also recommend stretching after every workout to avoid any kind of muscular pain .,1234,ABC.train.gold.bea19_018478,I would also recommend to stretch after every work out to avoid any kind of muscular pain .,0.0,60,1.0
0,I would also recommend stretching after every workout to avoid any kind of muscular pain.,694,128,gpt-4o-mini,fewshot,I would also recommend stretching after every workout to avoid any kind of muscular pain.,I would also recommend stretching after every workout to avoid any kind of muscular pain .,1234,ABC.train.gold.bea19_018478,I would also recommend to stretch after every work out to avoid any kind of muscular pain .,0.0,60,1.0
0,I would also recommend stretching after every workout to avoid any kind of muscular pain.,755,128,gpt-4o-mini,instruction,I would also recommend stretching after every workout to avoid any kind of muscular pain.,I would also recommend stretching after every workout to avoid any kind of muscular pain .,1234,ABC.train.gold.bea19_018478,I would also recommend to stretch after every work out to avoid any kind of muscular pain .,0.0,60,1.0
0,I would also recommend stretching after every workout to avoid any kind of muscular pain.,731,128,gpt-4o-mini,role,I would also recommend stretching after every workout to avoid any kind of muscular pain.,I would also recommend stretching after every workout to avoid any kind of muscular pain .,1234,ABC.train.gold.bea19_018478,I would also recommend to stretch after every work out to avoid any kind of muscular pain .,0.0,60,1.0
0,"There will be on other planets, for example the moon, many citadels inside enormous domes.",1209,128,gpt-4o-mini,baseline,"There will be on other planets, for example the moon, many citadels inside enormous domes.","There will be on other planets , for example the moon , many citadels inside enormous domes .",1234,A.train.gold.bea19_007798,"There will be on another planets , for example the moon , many citadels inside an enormous domes .",0.0,60,1.0
0,"There will be on another planet, for example the moon, many citadels inside enormous domes.",963,128,gpt-4o-mini,fewshot,"There will be on another planet, for example the moon, many citadels inside enormous domes.","There will be on other planets , for example the moon , many citadels inside enormous domes .",1234,A.train.gold.bea19_007798,"There will be on another planets , for example the moon , many citadels inside an enormous domes .",0.0,60,1.0
0,"There will be on another planet, for example the moon, many citadels inside enormous domes.",873,128,gpt-4o-mini,instruction,"There will be on another planet, for example the moon, many citadels inside enormous domes.","There will be on other planets , for example the moon , many citadels inside enormous domes .",1234,A.train.gold.bea19_007798,"There will be on another planets , for example the moon , many citadels inside an enormous domes .",0.0,60,1.0
0,"There will be on another planet, for example the moon, many citadels inside enormous domes.",1084,128,gpt-4o-mini,role,"There will be on another planet, for example the moon, many citadels inside enormous domes.","There will be on other planets , for example the moon , many citadels inside enormous domes .",1234,A.train.gold.bea19_007798,"There will be on another planets , for example the moon , many citadels inside an enormous domes .",0.0,60,1.0
